"ID_fish","trial","cage","treatment","log_boldness","exploration","log_activity","z_log_boldness","z_log_activity","z_exploration","dens_tot","dens_bs","dens_ces","BS_pre","BS_post_tot","name","body_condition","z_bc","z_dens","z_bs","z_ces","z_bs_pre","z_bs_post"
"OG/O",4,"8","E",-0.897080851873503,0.3371143,-0.726281528235225,-0.897080851873503,-0.726281528235225,0.828217894808331,30.4387889425186,13.1636682755595,0.438788942518649,6,30,"fulton4",0.0248436098033211,-0.751404925634799,0.853470737532725,1.09670935886047,-0.812854347824542,0.128854704909215,1.27468965914747
"OO/B",3,"7","E",-1.93561410487747,0.2338223,1.26712864163298,-1.93561410487747,1.26712864163298,-0.662773122609954,14.5884782378481,6.88340569734195,1.58847823784814,4,13,"fulton3",0.02992147194504,1.31269198314589,-0.341295428907895,0.0524478404428807,-0.604136020733935,-0.162891796772026,-0.0968118728466429
"OO/B",4,"7","E",0.422427063416846,0.3665756,0.165920541106159,0.422427063416845,0.165920541106159,1.25348348809208,14.5884782378481,6.88340569734195,1.58847823784814,4,13,"fulton4",0.0258589651002828,-0.338673805474199,-0.341295428907895,0.0524478404428807,-0.604136020733935,-0.162891796772026,-0.0968118728466429
"OO/G",3,"8","E",-1.20746510618691,0.3628035,0.547963254961254,-1.20746510618691,0.547963254961254,1.1990342837316,9,4.102096627165,0,4,9,"fulton3",0.0292591770248065,1.04347614793766,-0.762544251399631,-0.41001913392938,-0.892513516958671,-0.162891796772026,-0.419518115668786
"OO/G",4,"8","E",-1.0837343865342,0.3542857,-0.787650015822174,-1.0837343865342,-0.787650015822174,1.07608223238042,9,4.102096627165,0,4,9,"fulton4",0.024897548686538,-0.729479343765143,-0.762544251399631,-0.41001913392938,-0.892513516958671,-0.162891796772026,-0.419518115668786
"OO/O",3,"8","E",-0.677430556070342,0.2689516,-0.5474414725266,-0.677430556070342,-0.5474414725266,-0.155691540801177,6.73616018845701,1.47232037691402,0.736160188457008,2,6,"fulton3",0.027963264394687,0.516701458269923,-0.933188175261381,-0.847289726676638,-0.758868606434025,-0.454638298453267,-0.661547797785393
"OO/O",4,"8","E",-1.50967424570584,0.3531616,-0.830123103263798,-1.50967424570584,-0.830123103263798,1.05985616450798,6.73616018845701,1.47232037691402,0.736160188457008,2,6,"fulton4",0.029835082321568,1.27757552078779,-0.933188175261381,-0.847289726676638,-0.758868606434025,-0.454638298453267,-0.661547797785393
"R/BG",3,"6","E",0.456648231082816,0.2325976,-0.573925419309275,0.456648231082815,-0.573925419309275,-0.680451323235677,15.5335689045936,5.30035335689046,3.53356890459364,11,12,"fulton3",0.0299345636997857,1.31801364209348,-0.270056298402169,-0.210776924475083,-0.25101794644037,0.858220959112317,-0.177488433552179
"R/BG",4,"6","E",-0.582727103689242,0.2928666,-0.304430123514888,-0.582727103689242,-0.304430123514888,0.189514769286324,15.5335689045936,5.30035335689046,3.53356890459364,11,12,"fulton4",0.0262186070396867,-0.192483185352284,-0.270056298402169,-0.210776924475083,-0.25101794644037,0.858220959112317,-0.177488433552179
"R/BR",3,"6","E",-1.38594352605312,0.2853345,-2.11362578508525,-1.38594352605312,-2.11362578508525,0.0807910206678812,17.7420718816068,2.11416490486258,13.7420718816068,0,4,"fulton3",0.0228276741293052,-1.57086131828676,-0.103583559502404,-0.740565918078524,1.60226682546927,-0.746384800134508,-0.822900919196465
"R/BR",4,"6","E",0.335439714201008,0.2968542,-0.277945620269845,0.335439714201008,-0.277945620269845,0.247074655638193,17.7420718816068,2.11416490486258,13.7420718816068,0,4,"fulton4",0.0223628716570092,-1.75979857563716,-0.103583559502404,-0.740565918078524,1.60226682546927,-0.746384800134508,-0.822900919196465
"R/GB",3,"7","E",0.733296573085456,0.3101237,0.654336716054332,0.733296573085456,0.654336716054332,0.438616162295358,15.916590284143,6.87442713107241,0.916590284142988,0,15,"fulton3",0.0275311059825899,0.341033663907305,-0.241184877908551,0.0509549138129715,-0.726112741104703,-0.746384800134508,0.0645412485644287
"R/GB",4,"7","E",-0.312702007130093,0.2850539,-1.12601017565706,-0.312702007130093,-1.12601017565706,0.0767406384554396,15.916590284143,6.87442713107241,0.916590284142988,0,15,"fulton4",0.0282244799736578,0.622882810585343,-0.241184877908551,0.0509549138129715,-0.726112741104703,-0.746384800134508,0.0645412485644287
"R/GG",3,"8","E",-1.27526262576324,0.3784153,0.83996628506397,-1.27526262576324,0.83996628506397,1.42438623321201,8.77893566763929,2.08420175072947,2.77893566763929,0,6,"fulton3",0.0282657720538684,0.639667601653139,-0.779207658813691,-0.745548093336633,-0.388016514161175,-0.746384800134508,-0.661547797785393
"R/GG",4,"8","E",-2.0034116244538,0.4100753,-0.662244846552494,-2.0034116244538,-0.662244846552494,1.88138944363937,8.77893566763929,2.08420175072947,2.77893566763929,0,6,"fulton4",0.0286320626289073,0.788560821388593,-0.779207658813691,-0.745548093336633,-0.388016514161175,-0.746384800134508,-0.661547797785393
"R/GR",3,"8","E",0.869033102836951,0.3175151,-0.503117392892457,0.869033102836951,-0.503117392892457,0.545308945919894,6.60436044348538,1.48820596770593,2.60436044348538,2,4,"fulton3",0.0269490790880825,0.104445926735442,-0.943122988462943,-0.844648322602411,-0.419709467104978,-0.454638298453267,-0.822900919196465
"R/GR",4,"8","E",-1.38594352605312,0.3964218,-0.382742450857307,-1.38594352605312,-0.382742450857307,1.68430500480267,6.60436044348538,1.48820596770593,2.60436044348538,2,4,"fulton4",0.0313387147356239,1.88878609153098,-0.943122988462943,-0.844648322602411,-0.419709467104978,-0.454638298453267,-0.822900919196465
"R/RB",3,"6","E",1.2500664762895,0.2516129,-2.03916876341708,1.2500664762895,-2.03916876341708,-0.405970806898363,24.4804098854732,4.21940928270042,17.4804098854732,0,7,"fulton3",0.0240710378549354,-1.06544719893168,0.40433949734268,-0.390512769303176,2.28093684304356,-0.746384800134508,-0.580871237079858
"R/RB",4,"6","E",0.215480980466076,0.2972973,-1.10379547914387,0.215480980466076,-1.10379547914387,0.253470679723485,24.4804098854732,4.21940928270042,17.4804098854732,0,7,"fulton4",0.0232114406238687,-1.41486432328879,0.40433949734268,-0.390512769303176,2.28093684304356,-0.746384800134508,-0.580871237079858
"R/RG",3,"6","E",0.900393549557411,0.1203624,0.416318112919098,0.90039354955741,0.416318112919098,-2.30053492156028,5.86749594375338,0.540832882639264,4.86749594375338,0,1,"fulton3",0.0229343095882233,-1.52751513932871,-0.998666427953474,-1.00217442027721,-0.00885250121496529,-0.746384800134508,-1.06493060131307
"R/RG",4,"6","E",1.11520245236013,0.3019126,-1.18978193727288,1.11520245236013,-1.18978193727288,0.320091239328204,5.86749594375338,0.540832882639264,4.86749594375338,0,1,"fulton4",0.0229343095882233,-1.52751513932871,-0.998666427953474,-1.00217442027721,-0.00885250121496529,-0.746384800134508,-1.06493060131307
"R/RR",3,"4","E",-0.619590428102773,0.2862206,0.612957431296995,-0.619590428102773,0.612957431296995,0.0935816253665446,38.6744345442084,9.59561343385881,24.6744345442084,2,14,"fulton3",0.0260804957857081,-0.248623939955076,1.47425798309726,0.50342487108845,3.58696343467975,-0.454638298453267,-0.0161353121411071
"R/RR",4,"4","E",-0.582727103689242,0.3677448,0.626927342610325,-0.582727103689242,0.626927342610325,1.27036056180123,38.6744345442084,9.59561343385881,24.6744345442084,2,14,"fulton4",0.0238542972331108,-1.15354995458545,1.47425798309726,0.50342487108845,3.58696343467975,-0.454638298453267,-0.0161353121411071
"RB/B",3,"2","E",1.32927186365043,0.1958106,-0.293047222840946,1.32927186365043,-0.293047222840946,-1.21146133909137,19.4152644714596,6.84324933580227,2.41526447145962,6,17,"fulton3",0.0279840660837191,0.525157123435744,0.0225385041935606,0.0457707719997562,-0.454038563758416,0.128854704909215,0.2258943699755
"RB/B",4,"2","E",-0.759864748709194,0.2986111,-1.33974055088793,-0.759864748709194,-1.33974055088793,0.272435013831492,19.4152644714596,6.84324933580227,2.41526447145962,6,17,"fulton4",0.0248675280095535,-0.741682429401145,0.0225385041935606,0.0457707719997562,-0.454038563758416,0.128854704909215,0.2258943699755
"RB/G",3,"2","E",-2.3292284304905,0.3130631,-0.151285208919467,-2.3292284304905,-0.151285208919467,0.481045575963399,12.3809483560139,3.80356690051559,3.38094835601386,2,9,"fulton3",0.0300530219078887,1.36616564274672,-0.507694817750474,-0.459657680369293,-0.278725176305543,-0.454638298453267,-0.419518115668786
"RB/G",4,"2","E",-2.07588842548389,0.3028233,0.591451461952102,-2.07588842548389,0.591451461952101,0.333236938119619,12.3809483560139,3.80356690051559,3.38094835601386,2,9,"fulton4",0.0243096079559464,-0.968470992354795,-0.507694817750474,-0.459657680369293,-0.278725176305543,-0.454638298453267,-0.419518115668786
"RB/R",3,"2","E",-0.355585387843642,0.2755871,-0.499222896507332,-0.355585387843642,-0.499222896507332,-0.059909961433182,37.4055884843353,11.1134631668078,16.4055884843353,4,21,"fulton3",0.0241011948152024,-1.05318871559203,1.3786147890297,0.755807959712256,2.08581027651987,-0.162891796772026,0.548600612797643
"RB/R",4,"2","E",0.365243044988711,0.3142857,-1.72957303844927,0.36524304498871,-1.72957303844927,0.498693463678766,37.4055884843353,11.1134631668078,16.4055884843353,4,21,"fulton4",0.0256878532411182,-0.408228954806751,1.3786147890297,0.755807959712256,2.08581027651987,-0.162891796772026,0.548600612797643
"RG/G",3,"1","E",0.869033102836951,0.2900378,-0.923090452101582,0.869033102836951,-0.923090452101582,0.148681835563744,24.3217272904104,8.7531608636452,6.32172729041043,4,18,"fulton3",0.0269780170879316,0.116208915640572,0.392378306214221,0.363344613422575,0.255153378556224,-0.162891796772026,0.306570930681036
"RG/G",4,"1","E",-0.206231521091613,0.316855,-0.755948390249864,-0.206231521091613,-0.755948390249864,0.535780587764395,24.3217272904104,8.7531608636452,6.32172729041043,4,18,"fulton4",0.0277561818378145,0.432524603212917,0.392378306214221,0.363344613422575,0.255153378556224,-0.162891796772026,0.306570930681036
"RR/B",3,"2","E",0.172244550866852,0.2466044,-0.728336506600903,0.172244550866851,-0.728336506600903,-0.478267098099418,33.0808767427343,10.7511965041271,2.08087674273427,2,31,"fulton3",0.029430803423678,1.11324045218399,1.05262627279508,0.695571444036124,-0.514744397606491,-0.454638298453267,1.355366219853
"RR/B",4,"2","E",-0.781525247015277,0.3772819,-0.5943064364122,-0.781525247015277,-0.5943064364122,1.40802592245085,33.0808767427343,10.7511965041271,2.08087674273427,2,31,"fulton4",0.0288636302482677,0.882690593713153,1.05262627279508,0.695571444036124,-0.514744397606491,-0.454638298453267,1.355366219853
"RR/R",3,"1","E",0.350447068709301,0.3167922,-0.280936899361295,0.3504470687093,-0.280936899361295,0.534874087397534,4.33233850004814,0,4.33233850004814,0,0,"fulton3",0.0276428472808668,0.386455312215075,-1.11438366580914,-1.09210234290801,-0.106006720910672,-0.746384800134508,-1.14560716201861
"RR/R",4,"1","E",-0.60099707635349,0.2552995,0.5404646644845,-0.60099707635349,0.5404646644845,-0.352755771030974,4.33233850004814,0,4.33233850004814,0,0,"fulton4",0.0299222785594746,1.31301986332746,-1.11438366580914,-1.09210234290801,-0.106006720910672,-0.746384800134508,-1.14560716201861
