"ID_fish","trial","cage","treatment","exploration","log_boldness","log_activity","z_log_boldness","z_log_activity","z_exploration","dens_tot","dens_ces","BS_pre","BS_post_tot","dens_bs2","name","body_condition","z_bc","z_ces","z_bs2","z_dens"
"GR/G",1,"3","C",0.2955134,-0.04680559475426,1.85933531737343,-0.0468055947542596,1.85933531737343,0.150484433800728,0,0,0,0,0,"fulton1",0.0274783638797606,0.181300540710682,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GR/G",2,"3","C",0.37572,-0.986151127151221,0.873081247258435,-0.98615112715122,0.873081247258435,1.29041019881655,0,0,0,0,0,"fulton2",0.0311550919289104,1.19312411643514,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GR/R",1,"4","C",0.2008197,1.53151963448899,0.644098627772017,1.53151963448899,0.644098627772017,-1.19533733666054,0,0,1,0,0,"fulton1",0.0262850659207549,-0.14709116834298,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GR/R",2,"4","C",0.2581967,0.270625988639923,-0.0937444306822963,0.270625988639923,-0.0937444306822959,-0.379874262308642,0,0,1,0,0,"fulton2",0.0256451787064032,-0.323186044175695,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/BO",1,"C1","C",0.3064516,0.00820756160042092,0.563865994753661,0.00820756160042133,0.563865994753661,0.305942164248049,0,0,4,0,0,"fulton1",0.0278483310271434,0.28311429385242,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/BO",2,"C1","C",0.2337116,-1.17542385451686,-1.24544433724759,-1.17542385451686,-1.24544433724759,-0.727865529224194,0,0,4,0,0,"fulton2",0.0263870875278528,-0.119015154584273,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/GO",1,"9","C",0.2698198,0.716504192595597,-1.03445182144535,0.716504192595597,-1.03445182144535,-0.214682480592981,0,0,22,0,0,"fulton1",0.0205440502786869,-1.72699996159477,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/GO",2,"9","C",0.3591954,0.70048544286347,-1.02956386101999,0.700485442863471,-1.02956386101999,1.05555649230636,0,0,22,0,0,"fulton2",0.022042640422503,-1.31459283830697,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/OB",1,"9","C",0.1879699,0.737473496808358,1.27060791478486,0.737473496808358,1.27060791478487,-1.37796343096325,0,0,16,0,0,"fulton1",0.0219240778246883,-1.3472208787996,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/OB",2,"9","C",0.2925959,-0.549700759489819,-0.386198647456689,-0.549700759489818,-0.386198647456689,0.109019848349735,0,0,16,0,0,"fulton2",0.0242954324586978,-0.694631812374337,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/OO",1,"10","C",0.2858871,0.018858350895845,0.795888724943485,0.0188583508958454,0.795888724943485,0.0136719097469502,0,0,2,0,0,"fulton1",0.0229693402088608,-1.05956807745405,-0.4765656241195,-0.607780438155728,-0.622128135524506
"O/OO",2,"10","C",0.246333,-0.957797415668222,-0.220881954517835,-0.957797415668221,-0.220881954517835,-0.548485539914453,0,0,2,0,0,"fulton2",0.0266276006797189,-0.0528267190848924,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OB/B",1,"10","C",0.3584987,1.10318535583793,1.83820905612054,1.10318535583793,1.83820905612054,1.04565473508829,0,0,4,0,0,"fulton1",0.0277847049559279,0.265604606427631,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OB/B",2,"10","C",0.2433132,-0.957797415668222,1.67300371707929,-0.957797415668221,1.67300371707929,-0.591404050675347,0,0,4,0,0,"fulton2",0.0253521083340614,-0.403838055452502,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OB/O",1,"8","C",0.2290651,1.23803422887009,0.246879304724264,1.23803422887009,0.246879304724264,-0.793903300020438,0,0,4,0,0,"fulton1",0.021872671986912,-1.3613675978108,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OB/O",2,"8","C",0.2893221,1.11037460209111,-0.0556704717945247,1.11037460209111,-0.0556704717945243,0.0624913959591743,0,0,4,0,0,"fulton2",0.028579541370014,0.484340997007992,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OG/B",1,"7","C",0.2750424,0.3110527158533,1.51133745174571,0.3110527158533,1.51133745174571,-0.140456964234331,0,0,14,0,0,"fulton1",0.0302478025295546,0.94344103082173,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OG/B",2,"7","C",0.311956,1.408838728059,0.315613774015524,1.408838728059,0.315613774015524,0.384172726084021,0,0,14,0,0,"fulton2",0.0337234465797062,1.89992694540631,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OG/G",1,"7","C",0.1271186,1.97284700840325,-2.69545424270968,1.97284700840325,-2.69545424270968,-2.24280453761417,0,0,4,0,0,"fulton1",0.0270961404934885,0.0761139105728416,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OG/G",2,"7","C",0.1699074,2.08902666369408,-0.689680064455766,2.08902666369408,-0.689680064455766,-1.63467433917528,0,0,4,0,0,"fulton2",0.0246659218525558,-0.59267433870476,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OG/O",1,"8","C",0.2139776,-0.755824328037579,0.93865806398829,-0.755824328037578,0.93865806398829,-1.00833241158577,0,0,6,0,0,"fulton1",0.0239403999787159,-0.792335593723266,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OG/O",2,"8","C",0.2800546,-0.302987408631509,-0.248490339179608,-0.302987408631508,-0.248490339179608,-0.0692217302334852,0,0,6,0,0,"fulton2",0.0256511542593841,-0.321541591471215,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OO/B",1,"7","C",0.2895238,-0.117054344872901,-0.702501338120762,-0.117054344872901,-0.702501338120762,0.065358030709976,0,0,4,0,0,"fulton1",0.0279151128093907,0.301492422667886,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OO/B",2,"7","C",0.3394539,-1.21074292387571,0.0486563508704211,-1.21074292387571,0.0486563508704215,0.774983017180122,0,0,4,0,0,"fulton2",0.0268030186256455,-0.0045522720980579,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OO/G",1,"8","C",0.2516615,0.295076345547952,0.211500053482763,0.295076345547952,0.211500053482763,-0.472754933718868,0,0,4,0,0,"fulton1",0.0269124658835563,0.0255672565622552,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OO/G",2,"8","C",0.3747748,-0.363094232878305,-0.335396773287889,-0.363094232878304,-0.335396773287889,1.27697666799623,0,0,4,0,0,"fulton2",0.0295629352826574,0.754967796633978,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OO/O",1,"8","C",0.2240437,0.379964884575774,1.74309769937804,0.379964884575774,1.74309769937804,-0.865269287812594,0,0,2,0,0,"fulton1",0.0248471077869477,-0.542812560091631,-0.4765656241195,-0.607780438155728,-0.622128135524506
"OO/O",2,"8","C",0.2729287,-0.851753089600784,0.0611776141751926,-0.851753089600783,0.0611776141751929,-0.170497647787978,0,0,2,0,0,"fulton2",0.0266748648565298,-0.0398197716726308,-0.4765656241195,-0.607780438155728,-0.622128135524506
